customer_id,persona,is_story_customer,story_customer_id,recency_days,frequency,monetary,avg_order_value,max_order_value,min_order_value,total_quantity,avg_discount_pct,discount_usage_rate,website_orders_pct,app_orders_pct,whatsapp_orders_pct,preferred_payment_method,baby_care_orders,family_essentials_orders,wellness_orders,self_care_orders,nutrition_orders,favorite_category,customer_tenure_days,days_since_last_order,avg_days_between_orders,orders_per_month,story_type,journey_stage,engagement_level
CUST08871,Seasoned Parents,0,,102,8,5522.45,690.30625,1181.8,296.4,11,4.375,0.625,0.25,0.75,0.0,UPI,2,3,3,0,0,Family Essentials,743,102,86.14285714285714,0.323,UNKNOWN,UNKNOWN,UNKNOWN
CUST08872,Premium Self-Care,0,,195,2,1428.2,714.1,1136.2,292.0,3,2.5,0.5,0.5,0.0,0.5,CARD,0,1,1,0,0,Family Essentials,513,195,182.0,0.117,UNKNOWN,UNKNOWN,UNKNOWN
CUST08873,Budget Families,0,,79,12,16290.55,1357.5458333333333,4950.0,601.6,31,18.75,1.0,0.5833333333333334,0.3333333333333333,0.08333333333333333,COD,5,7,0,0,0,Family Essentials,248,79,14.909090909090908,1.452,UNKNOWN,UNKNOWN,UNKNOWN
CUST08874,Premium Self-Care,0,,50,7,3198.65,456.95,554.8,328.0,8,2.142857142857143,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.0,CARD,0,3,4,0,0,Wellness,691,50,88.83333333333333,0.304,UNKNOWN,UNKNOWN,UNKNOWN
CUST08875,Premium Self-Care,0,,59,3,1901.0,633.6666666666666,846.0,359.0,4,3.3333333333333335,0.3333333333333333,0.0,1.0,0.0,UPI,0,0,3,0,0,Wellness,116,59,28.5,0.776,UNKNOWN,UNKNOWN,UNKNOWN
CUST08876,Premium Self-Care,0,,2,5,4792.6,958.5200000000001,2408.0,292.0,8,2.0,0.2,0.0,1.0,0.0,CARD,0,3,2,0,0,Family Essentials,100,2,20.75,1.5,UNKNOWN,UNKNOWN,UNKNOWN
CUST08877,Seasoned Parents,0,,143,12,10726.8,893.9,2010.2,233.6,19,10.416666666666666,0.9166666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,UPI,2,6,4,0,0,Family Essentials,680,143,43.81818181818182,0.529,UNKNOWN,UNKNOWN,UNKNOWN
CUST08878,Budget Families,0,,5,11,10292.5,935.6818181818181,1990.4,240.8,23,18.181818181818183,1.0,0.5454545454545454,0.2727272727272727,0.18181818181818182,COD,2,5,4,0,0,Family Essentials,38,5,3.0,8.684,UNKNOWN,UNKNOWN,UNKNOWN
CUST08879,Dormant Customers,0,,206,2,1581.5,790.75,1237.5,344.0,2,5.0,0.5,0.5,0.5,0.0,CARD,0,2,0,0,0,Family Essentials,543,206,88.0,0.11,UNKNOWN,UNKNOWN,UNKNOWN
CUST08880,Seasoned Parents,0,,9,11,8573.5,779.4090909090909,1398.0,278.4,15,7.7272727272727275,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.45454545454545453,CARD,1,5,5,0,0,Family Essentials,696,9,67.8,0.474,UNKNOWN,UNKNOWN,UNKNOWN
CUST08881,Seasoned Parents,0,,159,8,6931.0,866.375,2239.2,321.6,13,8.125,0.75,0.5,0.25,0.25,UPI,1,5,2,0,0,Family Essentials,757,159,84.0,0.317,UNKNOWN,UNKNOWN,UNKNOWN
CUST08882,Budget Families,0,,52,9,8353.35,928.1500000000001,2691.2,278.8,20,17.22222222222222,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,UPI,3,2,4,0,0,Wellness,466,52,33.5,0.579,UNKNOWN,UNKNOWN,UNKNOWN
CUST08883,Wellness Seekers,0,,91,5,3450.35,690.0699999999999,980.4,429.4,9,9.0,1.0,0.4,0.6,0.0,UPI,1,2,2,0,0,Family Essentials,296,91,49.75,0.507,UNKNOWN,UNKNOWN,UNKNOWN
CUST08884,New Parents,0,,4,4,6068.6,1517.15,3556.8,467.0,10,11.25,0.75,0.5,0.5,0.0,CARD,3,1,0,0,0,Baby Care,522,4,156.66666666666666,0.23,UNKNOWN,UNKNOWN,UNKNOWN
CUST08885,New Parents,0,,16,6,7836.8,1306.1333333333334,2697.9,295.2,13,8.333333333333334,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,CARD,3,1,2,0,0,Baby Care,155,16,26.0,1.161,UNKNOWN,UNKNOWN,UNKNOWN
CUST08886,Seasoned Parents,0,,29,4,2774.3999999999996,693.5999999999999,1268.0,352.0,9,3.75,0.5,0.5,0.5,0.0,UPI,3,1,0,0,0,Baby Care,236,29,55.333333333333336,0.508,UNKNOWN,UNKNOWN,UNKNOWN
CUST08887,Seasoned Parents,0,,61,10,8467.3,846.7299999999999,1877.2,292.0,17,10.5,0.7,0.6,0.1,0.3,CARD,2,3,5,0,0,Wellness,510,61,46.333333333333336,0.588,UNKNOWN,UNKNOWN,UNKNOWN
CUST08888,Premium Self-Care,0,,124,4,5802.0,1450.5,2488.0,661.2,7,3.75,0.5,0.5,0.0,0.5,CARD,0,2,2,0,0,Family Essentials,224,124,23.333333333333332,0.536,UNKNOWN,UNKNOWN,UNKNOWN
CUST08889,Wellness Seekers,0,,1,4,6401.7,1600.425,3856.0,495.9,10,3.75,0.5,0.25,0.75,0.0,CARD,0,0,4,0,0,Wellness,76,1,20.666666666666668,1.579,UNKNOWN,UNKNOWN,UNKNOWN
CUST08890,Budget Families,0,,50,7,6951.2,993.0285714285714,2046.8,248.9,11,10.714285714285714,1.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,UPI,2,4,1,0,0,Family Essentials,689,50,94.16666666666667,0.305,UNKNOWN,UNKNOWN,UNKNOWN
CUST08891,New Parents,0,,47,5,4957.2,991.4399999999999,2226.8,584.8,14,10.0,0.8,0.6,0.2,0.2,CARD,2,3,0,0,0,Family Essentials,538,47,83.25,0.279,UNKNOWN,UNKNOWN,UNKNOWN
CUST08892,Wellness Seekers,0,,156,7,6230.8,890.1142857142858,2030.4,371.0,11,2.857142857142857,0.2857142857142857,0.14285714285714285,0.7142857142857143,0.14285714285714285,UPI,1,1,5,0,0,Wellness,424,156,43.333333333333336,0.495,UNKNOWN,UNKNOWN,UNKNOWN
CUST08893,Wellness Seekers,0,,34,9,8659.25,962.1388888888889,1719.0,328.0,15,5.555555555555555,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.0,UPI,1,0,8,0,0,Wellness,397,34,37.0,0.68,UNKNOWN,UNKNOWN,UNKNOWN
CUST08894,New Parents,0,,43,11,12618.35,1147.1227272727274,3506.25,295.2,24,7.7272727272727275,0.7272727272727273,0.5454545454545454,0.2727272727272727,0.18181818181818182,UPI,9,1,1,0,0,Baby Care,363,43,28.1,0.909,UNKNOWN,UNKNOWN,UNKNOWN
CUST08895,Budget Families,0,,35,9,16980.05,1886.6722222222222,3300.0,633.6,23,15.0,1.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,COD,1,8,0,0,0,Family Essentials,541,35,62.875,0.499,UNKNOWN,UNKNOWN,UNKNOWN
CUST08896,Wellness Seekers,0,,124,4,5331.2,1332.8,1873.4,262.4,8,11.25,0.75,0.25,0.75,0.0,UPI,0,0,4,0,0,Wellness,268,124,46.0,0.448,UNKNOWN,UNKNOWN,UNKNOWN
CUST08897,Seasoned Parents,0,,16,7,12130.9,1732.9857142857143,2337.5,933.0,16,11.428571428571429,0.8571428571428571,0.5714285714285714,0.42857142857142855,0.0,UPI,0,4,3,0,0,Family Essentials,284,16,43.0,0.739,UNKNOWN,UNKNOWN,UNKNOWN
CUST08898,Premium Self-Care,0,,52,6,6365.650000000001,1060.9416666666668,1957.95,490.0,14,5.0,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.0,CARD,0,0,6,0,0,Wellness,336,52,53.2,0.536,UNKNOWN,UNKNOWN,UNKNOWN
CUST08899,Premium Self-Care,0,,252,4,2306.0,576.5,986.0,344.0,4,0.0,0.0,0.0,0.75,0.25,CARD,0,1,3,0,0,Wellness,673,252,69.0,0.178,UNKNOWN,UNKNOWN,UNKNOWN
CUST08900,Wellness Seekers,0,,24,8,5786.9,723.3625,1358.0,333.0,11,5.0,0.375,0.375,0.5,0.125,UPI,0,1,7,0,0,Wellness,413,24,53.0,0.581,UNKNOWN,UNKNOWN,UNKNOWN
CUST08901,Premium Self-Care,0,,68,5,3805.7,761.14,1928.0,328.0,7,3.0,0.2,0.8,0.2,0.0,CARD,0,1,4,0,0,Wellness,506,68,99.5,0.296,UNKNOWN,UNKNOWN,UNKNOWN
CUST08902,Dormant Customers,0,,176,1,3597.2,3597.2,3597.2,3597.2,4,15.0,1.0,0.0,1.0,0.0,NETBANKING,0,1,0,0,0,Family Essentials,402,176,0.0,0.075,UNKNOWN,UNKNOWN,UNKNOWN
CUST08903,Seasoned Parents,0,,6,10,11456.15,1145.615,3952.0,405.0,21,4.5,0.5,0.4,0.3,0.3,UPI,3,5,2,0,0,Family Essentials,90,6,8.222222222222221,3.333,UNKNOWN,UNKNOWN,UNKNOWN
CUST08904,Budget Families,0,,66,9,10537.1,1170.788888888889,3359.2,198.0,19,15.0,0.7777777777777778,0.6666666666666666,0.1111111111111111,0.2222222222222222,UPI,3,6,0,0,0,Family Essentials,410,66,34.875,0.659,UNKNOWN,UNKNOWN,UNKNOWN
CUST08905,Wellness Seekers,0,,336,7,6636.7,948.1,2679.0,323.1,11,7.857142857142857,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.0,UPI,0,1,6,0,0,Wellness,750,336,66.0,0.28,UNKNOWN,UNKNOWN,UNKNOWN
CUST08906,New Parents,0,,11,4,4248.8,1062.2,1778.4,282.0,9,7.5,0.5,0.5,0.25,0.25,UPI,3,1,0,0,0,Baby Care,442,11,99.66666666666667,0.271,UNKNOWN,UNKNOWN,UNKNOWN
CUST08907,Premium Self-Care,0,,59,7,7372.45,1053.2071428571428,3612.0,328.0,11,2.142857142857143,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,CARD,1,0,6,0,0,Wellness,164,59,14.666666666666666,1.28,UNKNOWN,UNKNOWN,UNKNOWN
CUST08908,New Parents,0,,15,4,5217.2,1304.3,3952.0,307.0,8,2.5,0.25,0.5,0.25,0.25,CARD,2,2,0,0,0,Baby Care,190,15,30.666666666666668,0.632,UNKNOWN,UNKNOWN,UNKNOWN
CUST08909,Premium Self-Care,0,,50,5,3482.95,696.5899999999999,900.0,465.5,7,4.0,0.6,0.8,0.2,0.0,CARD,0,1,4,0,0,Wellness,385,50,68.0,0.39,UNKNOWN,UNKNOWN,UNKNOWN
CUST08910,Premium Self-Care,0,,201,2,1240.4,620.2,928.8,311.6,4,7.5,1.0,0.0,0.5,0.5,CARD,0,1,1,0,0,Family Essentials,578,201,36.0,0.104,UNKNOWN,UNKNOWN,UNKNOWN
CUST08911,Wellness Seekers,0,,49,9,9022.95,1002.5500000000001,1735.2,544.35,15,7.222222222222222,0.7777777777777778,0.1111111111111111,0.6666666666666666,0.2222222222222222,UPI,0,1,8,0,0,Wellness,422,49,46.25,0.64,UNKNOWN,UNKNOWN,UNKNOWN
CUST08912,Seasoned Parents,0,,18,12,9115.9,759.6583333333333,1168.75,262.65,15,6.25,0.6666666666666666,0.25,0.4166666666666667,0.3333333333333333,UPI,3,5,4,0,0,Family Essentials,347,18,26.90909090909091,1.037,UNKNOWN,UNKNOWN,UNKNOWN
CUST08913,New Parents,0,,1,11,12504.1,1136.7363636363636,4125.0,216.0,22,7.2727272727272725,0.5454545454545454,0.6363636363636364,0.18181818181818182,0.18181818181818182,UPI,6,5,0,0,0,Baby Care,31,1,2.9,10.645,UNKNOWN,UNKNOWN,UNKNOWN
CUST08914,Budget Families,0,,40,4,4520.2,1130.05,1917.6,429.8,12,16.25,1.0,0.25,0.25,0.5,UPI,1,3,0,0,0,Family Essentials,285,40,80.66666666666667,0.421,UNKNOWN,UNKNOWN,UNKNOWN
CUST08915,Seasoned Parents,0,,46,5,5969.7,1193.94,2519.4,461.7,10,7.0,0.8,0.2,0.6,0.2,UPI,0,2,3,0,0,Wellness,251,46,30.0,0.598,UNKNOWN,UNKNOWN,UNKNOWN
CUST08916,Premium Self-Care,0,,97,7,4334.65,619.2357142857143,1424.0,295.2,9,2.857142857142857,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.0,CARD,0,0,7,0,0,Wellness,402,97,46.833333333333336,0.522,UNKNOWN,UNKNOWN,UNKNOWN
CUST08917,Budget Families,0,,87,7,9904.3,1414.8999999999999,3359.2,593.6,21,17.857142857142858,1.0,0.5714285714285714,0.42857142857142855,0.0,COD,3,4,0,0,0,Family Essentials,507,87,63.833333333333336,0.414,UNKNOWN,UNKNOWN,UNKNOWN
CUST08918,Budget Families,0,,49,9,10748.1,1194.2333333333333,2475.0,275.2,23,15.0,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.1111111111111111,COD,1,7,1,0,0,Family Essentials,169,49,14.25,1.598,UNKNOWN,UNKNOWN,UNKNOWN
CUST08919,Wellness Seekers,1,SC036,21,20,16270.75,813.5375,2162.7,330.6,27,9.25,0.85,0.35,0.45,0.2,UPI,4,1,15,0,0,Wellness,399,21,14.842105263157896,1.504,Wellness Transformation Customers,Growing,High
CUST08920,Seasoned Parents,0,,2,7,9890.95,1412.9928571428572,3754.4,486.4,16,5.0,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.14285714285714285,UPI,1,3,3,0,0,Family Essentials,35,2,4.333333333333333,6.0,UNKNOWN,UNKNOWN,UNKNOWN
CUST08921,Wellness Seekers,0,,18,6,4431.0,738.5,991.8,305.15,8,9.166666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,UPI,0,0,6,0,0,Wellness,428,18,66.2,0.421,UNKNOWN,UNKNOWN,UNKNOWN
CUST08922,Budget Families,0,,123,12,19996.6,1666.3833333333332,4125.0,361.6,33,20.833333333333332,1.0,0.5,0.25,0.25,COD,3,8,1,0,0,Family Essentials,708,123,45.63636363636363,0.508,UNKNOWN,UNKNOWN,UNKNOWN
CUST08923,Budget Families,0,,74,4,3361.1,840.275,2062.5,280.8,6,23.75,1.0,0.25,0.5,0.25,UPI,2,1,1,0,0,Baby Care,258,74,60.666666666666664,0.465,UNKNOWN,UNKNOWN,UNKNOWN
CUST08924,Premium Self-Care,0,,330,4,3724.45,931.1125,1774.8,519.65,6,3.75,0.5,0.25,0.25,0.5,CARD,0,0,4,0,0,Wellness,725,330,115.66666666666667,0.166,UNKNOWN,UNKNOWN,UNKNOWN
CUST08925,Dormant Customers,0,,131,1,253.6,253.6,253.6,253.6,1,20.0,1.0,1.0,0.0,0.0,COD,1,0,0,0,0,Baby Care,578,131,0.0,0.052,UNKNOWN,UNKNOWN,UNKNOWN
CUST08926,Seasoned Parents,0,,101,8,8901.5,1112.6875,2707.2,331.2,17,9.375,0.875,0.25,0.5,0.25,CARD,3,3,2,0,0,Baby Care,508,101,57.57142857142857,0.472,UNKNOWN,UNKNOWN,UNKNOWN
CUST08927,Seasoned Parents,0,,22,11,14713.9,1337.6272727272726,5225.0,326.8,22,7.2727272727272725,0.8181818181818182,0.36363636363636365,0.5454545454545454,0.09090909090909091,UPI,2,6,3,0,0,Family Essentials,220,22,19.3,1.5,UNKNOWN,UNKNOWN,UNKNOWN
CUST08928,Seasoned Parents,0,,25,4,1998.8,499.7,790.4,323.1,4,8.75,0.75,0.5,0.5,0.0,CARD,0,3,1,0,0,Family Essentials,400,25,120.66666666666667,0.3,UNKNOWN,UNKNOWN,UNKNOWN
CUST08929,Dormant Customers,0,,86,3,3605.65,1201.8833333333334,2116.0,458.4,4,15.0,0.6666666666666666,1.0,0.0,0.0,UPI,0,2,1,0,0,Family Essentials,739,86,148.0,0.122,UNKNOWN,UNKNOWN,UNKNOWN
CUST08930,Wellness Seekers,0,,45,9,9680.15,1075.572222222222,1873.4,295.8,16,8.88888888888889,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.1111111111111111,UPI,0,0,9,0,0,Wellness,306,45,28.375,0.882,UNKNOWN,UNKNOWN,UNKNOWN
CUST08931,Wellness Seekers,0,,179,5,4017.6499999999996,803.53,2046.8,313.2,6,7.0,0.8,0.2,0.6,0.2,UPI,0,0,5,0,0,Wellness,463,179,58.25,0.324,UNKNOWN,UNKNOWN,UNKNOWN
CUST08932,New Parents,0,,22,8,10968.199999999999,1371.0249999999999,2856.6,361.8,18,7.5,0.75,0.125,0.75,0.125,UPI,4,2,2,0,0,Baby Care,90,22,9.0,2.667,UNKNOWN,UNKNOWN,UNKNOWN
CUST08933,Seasoned Parents,0,,11,11,9025.2,820.4727272727273,2444.4,317.0,19,10.909090909090908,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.09090909090909091,CARD,4,4,3,0,0,Baby Care,396,11,35.0,0.833,UNKNOWN,UNKNOWN,UNKNOWN
CUST08934,Dormant Customers,0,,67,2,1592.3000000000002,796.1500000000001,963.2,629.1,2,15.0,1.0,0.0,1.0,0.0,CARD,1,0,1,0,0,Baby Care,242,67,115.0,0.248,UNKNOWN,UNKNOWN,UNKNOWN
CUST08935,New Parents,0,,168,7,10696.1,1528.0142857142857,2815.8,554.8,18,8.571428571428571,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.2857142857142857,CARD,3,4,0,0,0,Family Essentials,600,168,49.5,0.35,UNKNOWN,UNKNOWN,UNKNOWN
CUST08936,Premium Self-Care,0,,25,3,2671.4,890.4666666666667,1181.8,525.6,4,5.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,CARD,0,1,2,0,0,Wellness,205,25,85.0,0.439,UNKNOWN,UNKNOWN,UNKNOWN
CUST08937,Wellness Seekers,0,,14,5,7061.900000000001,1412.38,4125.0,551.0,8,6.0,0.6,0.4,0.6,0.0,CARD,0,1,4,0,0,Wellness,233,14,51.25,0.644,UNKNOWN,UNKNOWN,UNKNOWN
CUST08938,New Parents,0,,21,12,12945.05,1078.7541666666666,1877.2,552.6,27,10.833333333333334,0.6666666666666666,0.4166666666666667,0.3333333333333333,0.25,UPI,3,8,1,0,0,Family Essentials,104,21,7.2727272727272725,3.462,UNKNOWN,UNKNOWN,UNKNOWN
CUST08939,Seasoned Parents,0,,124,6,5585.4,930.9,1413.6,512.0,14,2.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,CARD,1,3,2,0,0,Family Essentials,735,124,95.4,0.245,UNKNOWN,UNKNOWN,UNKNOWN
CUST08940,Seasoned Parents,0,,28,9,9234.8,1026.0888888888887,2278.4,309.0,17,9.444444444444445,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.4444444444444444,UPI,2,3,4,0,0,Wellness,436,28,47.5,0.619,UNKNOWN,UNKNOWN,UNKNOWN
CUST08941,Wellness Seekers,0,,32,8,6739.799999999999,842.4749999999999,2287.6,228.0,12,9.375,0.75,0.375,0.625,0.0,UPI,1,2,5,0,0,Wellness,261,32,31.285714285714285,0.92,UNKNOWN,UNKNOWN,UNKNOWN
CUST08942,Seasoned Parents,0,,223,6,9310.3,1551.7166666666665,4575.2,341.7,14,5.0,0.5,0.3333333333333333,0.16666666666666666,0.5,UPI,1,2,3,0,0,Wellness,688,223,85.4,0.262,UNKNOWN,UNKNOWN,UNKNOWN
CUST08943,Wellness Seekers,0,,46,7,7412.1,1058.8714285714286,3712.5,278.8,10,7.857142857142857,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.0,CARD,0,2,5,0,0,Wellness,464,46,66.83333333333333,0.453,UNKNOWN,UNKNOWN,UNKNOWN
CUST08944,Premium Self-Care,0,,19,6,3427.0,571.1666666666666,1044.0,348.0,8,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,CARD,0,0,6,0,0,Wellness,75,19,7.0,2.4,UNKNOWN,UNKNOWN,UNKNOWN
CUST08945,Dormant Customers,0,,215,2,4801.8,2400.9,4125.0,676.8,5,17.5,1.0,0.5,0.0,0.5,CARD,0,2,0,0,0,Family Essentials,445,215,88.0,0.135,UNKNOWN,UNKNOWN,UNKNOWN
CUST08946,Wellness Seekers,0,,6,10,10930.3,1093.03,4125.0,276.3,15,6.5,0.7,0.4,0.3,0.3,CARD,1,1,8,0,0,Wellness,42,6,3.7777777777777777,7.143,UNKNOWN,UNKNOWN,UNKNOWN
CUST08947,Budget Families,0,,15,5,7072.5,1414.5,2371.2,496.4,14,16.0,1.0,0.8,0.0,0.2,COD,1,3,1,0,0,Family Essentials,717,15,133.0,0.209,UNKNOWN,UNKNOWN,UNKNOWN
CUST08948,New Parents,0,,8,12,13093.7,1091.1416666666667,2403.0,330.6,28,7.5,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,UPI,8,3,1,0,0,Baby Care,235,8,19.363636363636363,1.532,UNKNOWN,UNKNOWN,UNKNOWN
CUST08949,New Parents,0,,6,6,6391.7,1065.2833333333333,2475.0,437.6,15,6.666666666666667,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,CARD,3,2,1,0,0,Baby Care,333,6,63.2,0.541,UNKNOWN,UNKNOWN,UNKNOWN
CUST08950,Wellness Seekers,0,,12,10,6837.0,683.7,1704.3,295.2,15,5.0,0.8,0.4,0.6,0.0,UPI,2,1,7,0,0,Wellness,395,12,40.888888888888886,0.759,UNKNOWN,UNKNOWN,UNKNOWN
CUST08951,Dormant Customers,0,,15,3,1875.8,625.2666666666667,899.3,299.7,3,11.666666666666666,1.0,1.0,0.0,0.0,COD,0,2,1,0,0,Family Essentials,53,15,18.5,1.698,UNKNOWN,UNKNOWN,UNKNOWN
CUST08952,New Parents,0,,67,5,6206.1,1241.22,2539.2,278.1,8,15.0,0.8,0.6,0.4,0.0,UPI,1,3,1,0,0,Family Essentials,661,67,131.75,0.227,UNKNOWN,UNKNOWN,UNKNOWN
CUST08953,Wellness Seekers,0,,12,10,14061.8,1406.1799999999998,3663.2,313.2,19,6.5,0.7,0.1,0.9,0.0,UPI,0,0,10,0,0,Wellness,110,12,8.0,2.727,UNKNOWN,UNKNOWN,UNKNOWN
CUST08954,Wellness Seekers,0,,16,10,8965.7,896.57,2282.85,435.2,15,6.5,0.5,0.5,0.2,0.3,UPI,1,1,8,0,0,Wellness,253,16,25.22222222222222,1.186,UNKNOWN,UNKNOWN,UNKNOWN
CUST08955,Dormant Customers,0,,299,1,618.3,618.3,618.3,618.3,1,10.0,1.0,0.0,0.0,1.0,COD,0,0,1,0,0,Wellness,571,299,0.0,0.053,UNKNOWN,UNKNOWN,UNKNOWN
CUST08956,Premium Self-Care,0,,43,6,4486.45,747.7416666666667,1410.0,344.0,9,6.666666666666667,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,CARD,1,1,4,0,0,Wellness,106,43,12.6,1.698,UNKNOWN,UNKNOWN,UNKNOWN
CUST08957,Wellness Seekers,0,,220,3,2061.6,687.1999999999999,752.0,591.6,5,5.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,UPI,0,1,2,0,0,Wellness,450,220,97.0,0.2,UNKNOWN,UNKNOWN,UNKNOWN
CUST08958,Seasoned Parents,0,,15,4,3141.9,785.475,900.0,495.9,6,5.0,0.5,0.25,0.75,0.0,UPI,0,2,2,0,0,Family Essentials,168,15,24.333333333333332,0.714,UNKNOWN,UNKNOWN,UNKNOWN
CUST08959,Budget Families,0,,178,4,2668.9,667.225,825.6,499.2,10,21.25,1.0,0.75,0.25,0.0,COD,3,1,0,0,0,Baby Care,481,178,95.0,0.249,UNKNOWN,UNKNOWN,UNKNOWN
CUST08960,Premium Self-Care,0,,27,2,1227.4,613.7,915.8,311.6,2,5.0,1.0,0.0,1.0,0.0,UPI,0,0,2,0,0,Wellness,145,27,22.0,0.414,UNKNOWN,UNKNOWN,UNKNOWN
CUST08961,Seasoned Parents,0,,26,10,14203.6,1420.3600000000001,4232.0,296.8,22,12.0,0.9,0.4,0.4,0.2,CARD,2,6,2,0,0,Family Essentials,291,26,27.666666666666668,1.031,UNKNOWN,UNKNOWN,UNKNOWN
CUST08962,Wellness Seekers,0,,97,8,4231.85,528.98125,964.0,328.0,8,5.625,0.5,0.125,0.75,0.125,UPI,0,0,8,0,0,Wellness,652,97,71.71428571428571,0.368,UNKNOWN,UNKNOWN,UNKNOWN
CUST08963,Premium Self-Care,0,,133,3,2319.0,773.0,1083.6,348.0,3,6.666666666666667,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,CARD,0,0,3,0,0,Wellness,281,133,68.5,0.32,UNKNOWN,UNKNOWN,UNKNOWN
CUST08964,Wellness Seekers,0,,291,3,2960.3999999999996,986.7999999999998,1577.6,666.0,6,16.666666666666668,0.6666666666666666,0.0,1.0,0.0,CARD,0,0,3,0,0,Wellness,618,291,142.0,0.146,UNKNOWN,UNKNOWN,UNKNOWN
CUST08965,Premium Self-Care,0,,2,4,4715.8,1178.95,2514.3,465.5,7,5.0,0.5,0.25,0.75,0.0,CARD,0,0,4,0,0,Wellness,463,2,79.66666666666667,0.259,UNKNOWN,UNKNOWN,UNKNOWN
CUST08966,Wellness Seekers,0,,5,8,8812.0,1101.5,2820.0,461.7,13,3.75,0.5,0.375,0.625,0.0,CARD,0,0,8,0,0,Wellness,631,5,83.57142857142857,0.38,UNKNOWN,UNKNOWN,UNKNOWN
CUST08967,Premium Self-Care,0,,38,6,4856.0,809.3333333333334,1290.1,311.6,10,6.666666666666667,0.6666666666666666,0.5,0.5,0.0,CARD,0,0,6,0,0,Wellness,744,38,133.6,0.242,UNKNOWN,UNKNOWN,UNKNOWN
CUST08968,Premium Self-Care,0,,6,2,2656.4,1328.2,1786.0,870.4,4,10.0,1.0,0.5,0.5,0.0,CARD,0,0,2,0,0,Wellness,604,6,313.0,0.099,UNKNOWN,UNKNOWN,UNKNOWN
CUST08969,New Parents,0,,75,11,8763.3,796.6636363636363,1274.9,247.2,24,10.0,0.7272727272727273,0.36363636363636365,0.36363636363636365,0.2727272727272727,CARD,9,0,2,0,0,Baby Care,368,75,27.7,0.897,UNKNOWN,UNKNOWN,UNKNOWN
CUST08970,Seasoned Parents,0,,46,7,6103.65,871.9499999999999,1566.4,278.25,10,8.571428571428571,0.5714285714285714,0.42857142857142855,0.42857142857142855,0.14285714285714285,UPI,2,3,2,0,0,Family Essentials,410,46,60.333333333333336,0.512,UNKNOWN,UNKNOWN,UNKNOWN
CUST08971,Budget Families,0,,70,12,12788.7,1065.7250000000001,3015.3,496.4,30,12.5,0.8333333333333334,0.4166666666666667,0.25,0.3333333333333333,COD,3,8,1,0,0,Family Essentials,394,70,29.181818181818183,0.914,UNKNOWN,UNKNOWN,UNKNOWN
CUST08972,Wellness Seekers,0,,20,9,11988.45,1332.0500000000002,2810.1,495.9,17,5.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.0,UPI,3,0,6,0,0,Wellness,580,20,64.625,0.466,UNKNOWN,UNKNOWN,UNKNOWN
CUST08973,Budget Families,0,,12,5,4985.15,997.03,2200.0,337.5,9,18.0,1.0,0.8,0.0,0.2,NETBANKING,1,3,1,0,0,Family Essentials,257,12,21.0,0.584,UNKNOWN,UNKNOWN,UNKNOWN
CUST08974,New Parents,0,,33,12,11019.25,918.2708333333334,1778.4,309.6,23,11.666666666666666,1.0,0.5,0.3333333333333333,0.16666666666666666,CARD,5,5,2,0,0,Baby Care,245,33,19.272727272727273,1.469,UNKNOWN,UNKNOWN,UNKNOWN
CUST08975,Wellness Seekers,0,,4,9,9515.05,1057.2277777777776,3549.6,291.65,13,4.444444444444445,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.1111111111111111,UPI,2,0,7,0,0,Wellness,504,4,60.625,0.536,UNKNOWN,UNKNOWN,UNKNOWN
CUST08976,Budget Families,0,,10,5,9124.7,1824.94,4400.0,420.3,13,11.0,1.0,0.4,0.2,0.4,UPI,2,3,0,0,0,Family Essentials,122,10,27.0,1.23,UNKNOWN,UNKNOWN,UNKNOWN
